State,Commodity,Year,Month,Market,Current_Month price,Prev_Month price,Prev_2_Month price,Price_Velocity,Current_Month arrivals,Prev_Month arrivals,Prev_2_Month arrivals,Rainfall_mm,Rainfall_Lag,Diesel_Price_Rs_per_Litre,Irrigation_Water_Usage_MCM,Area,Production,Yield,msp,Temperature
Maharashtra,Wheat,2023,June,Sangamner APMC,2355.8,2336.86,2232.86,104.0,5.0,7.0,7.0,320,45.0,99,190,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,July,Sangamner APMC,2363.35622517218,2355.8,2336.86,18.940000000000055,-10.495991836247253,5.0,7.0,990,320.0,98,78,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,August,Sangamner APMC,2550.0,2460.46005827235,2355.8,104.66005827234994,2.0,2.1508058427360446,5.0,920,990.0,100,75,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,September,Sangamner APMC,2564.171862475582,2550.0,2460.46005827235,89.53994172764988,-2.195914226367803,2.0,2.1508058427360446,600,920.0,102,95,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,October,Sangamner APMC,2664.0982982676205,2627.3288213090063,2550.0,77.32882130900634,62.63208262123384,77.69700778870215,2.0,160,600.0,103,180,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,November,Sangamner APMC,2671.67,2741.4489575236503,2627.3288213090063,114.12013621464394,12.0,19.328424319462936,77.69700778870215,30,160.0,101,200,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,December,Sangamner APMC,2728.19,2671.67,2741.4489575236503,-69.7789575236502,36.0,12.0,19.328424319462936,8,30.0,100,150,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2021,January,Sangli APMC,2483.12,2458.15,2265.3473160357626,192.80268396423753,285.0,356.0,386.7200300356244,3,3.0,87,122,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,February,Sangli APMC,2496.51,2483.12,2458.15,24.9699999999998,456.0,285.0,356.0,2,3.0,89,110,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,March,Sangli APMC,2494.63,2496.51,2483.12,13.390000000000327,591.0,456.0,285.0,6,2.0,91,145,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,April,Sangli APMC,2532.79,2494.63,2496.51,-1.8800000000001091,308.0,591.0,456.0,14,6.0,93,185,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,May,Sangli APMC,3175.0,2532.79,2494.63,38.159999999999854,16.0,308.0,591.0,35,14.0,95,225,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,June,Sangli APMC,2541.45,3175.0,2532.79,642.21,547.0,16.0,308.0,280,35.0,97,165,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,July,Sangli APMC,2539.53,2541.45,3175.0,-633.5500000000002,395.0,547.0,16.0,880,280.0,99,92,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,August,Sangli APMC,2649.85,2539.53,2541.45,-1.919999999999618,513.0,395.0,547.0,810,880.0,101,87,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,September,Sangli APMC,2721.69,2649.85,2539.53,110.31999999999972,484.0,513.0,395.0,470,810.0,103,108,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,October,Sangli APMC,2727.98,2721.69,2649.85,71.84000000000015,151.0,484.0,513.0,120,470.0,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,November,Sangli APMC,2652.56,2727.98,2721.69,6.289999999999964,439.0,151.0,484.0,22,120.0,102,175,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Sangli APMC,2674.27,2652.56,2727.98,-75.42000000000007,651.0,439.0,151.0,4,22.0,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2022,January,Sangli APMC,2678.91,2674.27,2652.56,21.710000000000036,716.0,651.0,439.0,5,4.0,100,135,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Sangli APMC,2669.11,2678.91,2674.27,4.639999999999873,772.0,716.0,651.0,3,5.0,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,March,Sangli APMC,2858.83,2669.11,2678.91,-9.799999999999727,1090.0,772.0,716.0,9,3.0,102,165,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Sangli APMC,3059.84,2858.83,2669.11,189.7199999999998,706.0,1090.0,772.0,16,9.0,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,May,Sangli APMC,3115.06,3059.84,2858.83,201.01000000000025,664.0,706.0,1090.0,45,16.0,100,260,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,June,Sangli APMC,3074.82,3115.06,3059.84,55.2199999999998,552.0,664.0,706.0,320,45.0,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,July,Sangli APMC,2903.8,3074.82,3115.06,-40.23999999999978,539.0,552.0,664.0,990,320.0,98,78,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,August,Sangli APMC,3045.07,2903.8,3074.82,-171.01999999999998,543.0,539.0,552.0,920,990.0,100,75,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,September,Sangli APMC,3062.64,3045.07,2903.8,141.26999999999998,641.0,543.0,539.0,600,920.0,102,95,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,October,Sangli APMC,3153.95,3062.64,3045.07,17.56999999999971,95.0,641.0,543.0,160,600.0,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,November,Sangli APMC,3475.6,3153.95,3062.64,91.30999999999996,626.0,95.0,641.0,30,160.0,101,200,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,December,Sangli APMC,3504.96,3475.6,3153.95,321.6500000000001,1018.0,626.0,95.0,8,30.0,100,150,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2023,January,Sangli APMC,3568.76,3504.96,3475.6,29.360000000000127,637.0,1018.0,626.0,5,8.0,100,135,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,February,Sangli APMC,3377.61,3568.76,3504.96,63.80000000000018,460.0,637.0,1018.0,3,5.0,98,125,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,March,Sangli APMC,3052.82,3377.61,3568.76,-191.1500000000001,994.0,460.0,637.0,9,3.0,102,165,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,April,Sangli APMC,3210.47,3052.82,3377.61,-324.78999999999996,492.0,994.0,460.0,16,9.0,101,210,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,May,Sangli APMC,3110.91,3210.47,3052.82,157.64999999999964,871.0,492.0,994.0,45,16.0,100,260,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,June,Sangli APMC,3211.32,3110.91,3210.47,-99.55999999999996,1092.0,871.0,492.0,320,45.0,99,190,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,July,Sangli APMC,3267.94,3211.32,3110.91,100.41000000000032,1063.0,1092.0,871.0,990,320.0,98,78,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,August,Sangli APMC,3404.77,3267.94,3211.32,56.61999999999989,739.0,1063.0,1092.0,920,990.0,100,75,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,September,Sangli APMC,3362.28,3404.77,3267.94,136.82999999999993,224.0,739.0,1063.0,600,920.0,102,95,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,October,Sangli APMC,3433.83,3362.28,3404.77,-42.48999999999978,399.0,224.0,739.0,160,600.0,103,180,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,November,Sangli APMC,3580.13,3433.83,3362.28,71.54999999999973,541.0,399.0,224.0,30,160.0,101,200,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,December,Sangli APMC,3538.67,3580.13,3433.83,146.30000000000018,479.0,541.0,399.0,8,30.0,100,150,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2021,April,Sangrampur APMC,1738.5745516520676,1684.8149436974766,1661.811400604165,23.003543093311464,-96.1185926980598,-38.85482418951648,-41.70706678450688,14,14.0,93,185,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,July,Sangrampur APMC,1692.3000540899218,1718.4159044577684,1684.8149436974766,33.600960760291855,10.130572430809618,31.75560524802389,-38.85482418951648,880,14.0,99,92,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,November,Sangrampur APMC,1769.772984167498,1679.3655929056415,1718.4159044577684,-39.050311552126914,-2.406366657175933,2.715921224379162,31.75560524802389,22,880.0,102,175,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,January,Sangrampur(Varvatbakal) APMC,1603.57,1509.38,1491.340278549249,18.03972145075113,14.0,16.0,-21.189101185437153,3,3.0,87,122,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,February,Sangrampur(Varvatbakal) APMC,1512.5,1603.57,1509.38,94.18999999999984,24.0,14.0,16.0,2,3.0,89,110,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,March,Sangrampur(Varvatbakal) APMC,1781.82,1512.5,1603.57,-91.06999999999994,11.0,24.0,14.0,6,2.0,91,145,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,April,Sangrampur(Varvatbakal) APMC,1845.45,1781.82,1512.5,269.31999999999994,22.0,11.0,24.0,14,6.0,93,185,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,May,Sangrampur(Varvatbakal) APMC,1662.5,1845.45,1781.82,63.63000000000011,4.0,22.0,11.0,35,14.0,95,225,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,June,Sangrampur(Varvatbakal) APMC,1565.38,1662.5,1845.45,-182.95000000000005,13.0,4.0,22.0,280,35.0,97,165,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,July,Sangrampur(Varvatbakal) APMC,1607.69,1565.38,1662.5,-97.11999999999988,13.0,13.0,4.0,880,280.0,99,92,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,August,Sangrampur(Varvatbakal) APMC,1587.5,1607.69,1565.38,42.309999999999945,4.0,13.0,13.0,810,880.0,101,87,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,September,Sangrampur(Varvatbakal) APMC,1704.24,1587.5,1607.69,-20.190000000000055,59.0,4.0,13.0,470,810.0,103,108,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,October,Sangrampur(Varvatbakal) APMC,1710.4258518573458,1704.24,1587.5,116.74,45.83689505198962,59.0,4.0,120,470.0,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,November,Sangrampur(Varvatbakal) APMC,1750.0,1686.0644961444054,1704.24,-18.17550385559457,49.0,33.4522317077091,59.0,22,120.0,102,175,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Sangrampur(Varvatbakal) APMC,1768.9,1750.0,1686.0644961444054,63.93550385559456,82.0,49.0,33.4522317077091,4,22.0,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2022,January,Sangrampur(Varvatbakal) APMC,1750.0,1768.9,1750.0,18.90000000000009,16.0,82.0,49.0,5,4.0,100,135,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Sangrampur(Varvatbakal) APMC,1765.094137893372,1750.0,1768.9,-18.90000000000009,18.49892379459115,16.0,82.0,3,5.0,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,March,Sangrampur(Varvatbakal) APMC,2118.028208844195,1909.5274616679865,1750.0,159.52746166798647,23.01979138215428,-0.4372553593597832,16.0,9,3.0,102,165,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Sangrampur(Varvatbakal) APMC,2205.9557620349033,2139.1115061147043,1909.5274616679865,229.58404444671783,94.625201870128,85.37111647077812,-0.4372553593597832,16,9.0,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,May,Sangrampur(Varvatbakal) APMC,2085.7674557547866,2105.8752399445166,2139.1115061147043,-33.23626617018772,25.17304052918928,50.51680516305885,85.37111647077812,45,16.0,100,260,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,June,Sangrampur(Varvatbakal) APMC,1900.0,1962.552878075945,2105.8752399445166,-143.32236186857153,5.0,39.006545747678274,50.51680516305885,320,45.0,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,July,Sangrampur(Varvatbakal) APMC,1770.0,1900.0,1962.552878075945,-62.552878075945046,5.0,5.0,39.006545747678274,990,320.0,98,78,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,August,Sangrampur(Varvatbakal) APMC,2055.686530297284,1770.0,1900.0,-130.0,5.059406452343657,5.0,5.0,920,990.0,100,75,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,September,Sangrampur(Varvatbakal) APMC,1650.0,1823.694407530257,1770.0,53.69440753025697,2.0,11.24014119255393,5.0,600,920.0,102,95,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,October,Sangrampur(Varvatbakal) APMC,1550.0,1650.0,1823.694407530257,-173.69440753025697,1.0,2.0,11.24014119255393,160,600.0,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,November,Sangrampur(Varvatbakal) APMC,2242.86,1550.0,1650.0,-100.0,7.0,1.0,2.0,30,160.0,101,200,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,December,Sangrampur(Varvatbakal) APMC,2414.71,2242.86,1550.0,692.8600000000001,34.0,7.0,1.0,8,30.0,100,150,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2023,January,Sangrampur(Varvatbakal) APMC,2500.0,2414.71,2242.86,171.8499999999999,34.0,34.0,7.0,5,8.0,100,135,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,February,Sangrampur(Varvatbakal) APMC,2305.379159760564,2500.0,2414.71,85.28999999999996,124.7686573134214,34.0,34.0,3,5.0,98,125,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,June,Sangrampur(Varvatbakal) APMC,2122.447931088233,2120.513127867651,2500.0,-379.4868721323491,7.458535961915018,28.45694603189978,34.0,320,3.0,99,190,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,July,Sangrampur(Varvatbakal) APMC,1957.7893332983297,1941.5297612254017,2120.513127867651,-178.98336664224917,-5.617452382131007,13.250989969724516,28.45694603189978,990,320.0,98,78,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,September,Sangrampur(Varvatbakal) APMC,2329.55,2180.1718303178845,1941.5297612254017,238.64206909248287,22.0,21.001072777489256,13.250989969724516,600,990.0,102,95,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,October,Sangrampur(Varvatbakal) APMC,2300.0,2329.55,2180.1718303178845,149.37816968211564,9.0,22.0,21.001072777489256,160,600.0,103,180,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,November,Sangrampur(Varvatbakal) APMC,2550.0,2300.0,2329.55,-29.550000000000185,5.0,9.0,22.0,30,160.0,101,200,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,December,Sangrampur(Varvatbakal) APMC,2449.4285727186243,2550.0,2300.0,250.0,67.78463227609575,5.0,9.0,8,30.0,100,150,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,November,"Sant Namdev Krushi Bazar,  APMC",0.0,578.5322647044809,714.5838880650181,-136.05162336053718,9.5,14.856997529976406,-223.05614938388425,30,30.0,101,200,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,December,"Sant Namdev Krushi Bazar,  APMC",918.9241093985372,0.0,578.5322647044809,-578.5322647044809,36.75212788493309,9.5,14.856997529976406,8,30.0,100,150,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2021,January,Satana APMC,1756.3,1692.92,1637.1831756298452,55.736824370154864,77.0,90.0,64.31151350417306,3,3.0,87,122,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,February,Satana APMC,1672.25,1756.3,1692.92,63.37999999999988,79.0,77.0,90.0,2,3.0,89,110,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,March,Satana APMC,1775.06,1672.25,1756.3,-84.04999999999995,77.0,79.0,77.0,6,2.0,91,145,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,April,Satana APMC,1928.47,1775.06,1672.25,102.80999999999996,250.0,77.0,79.0,14,6.0,93,185,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,May,Satana APMC,1974.47,1928.47,1775.06,153.41000000000008,116.0,250.0,77.0,35,14.0,95,225,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,June,Satana APMC,1870.94,1974.47,1928.47,46.0,157.0,116.0,250.0,280,35.0,97,165,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,July,Satana APMC,1790.29,1870.94,1974.47,-103.52999999999996,82.0,157.0,116.0,880,280.0,99,92,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,August,Satana APMC,1810.38,1790.29,1870.94,-80.65000000000009,88.0,82.0,157.0,810,880.0,101,87,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,September,Satana APMC,1971.36,1810.38,1790.29,20.090000000000146,107.0,88.0,82.0,470,810.0,103,108,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,October,Satana APMC,2010.58,1971.36,1810.38,160.9799999999998,125.0,107.0,88.0,120,470.0,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,November,Satana APMC,2037.65,2010.58,1971.36,39.22000000000003,85.0,125.0,107.0,22,120.0,102,175,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Satana APMC,2043.49,2037.65,2010.58,27.070000000000164,74.0,85.0,125.0,4,22.0,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2022,January,Satana APMC,2054.21,2043.49,2037.65,5.839999999999918,14.0,74.0,85.0,5,4.0,100,135,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Satana APMC,2101.69,2054.21,2043.49,10.720000000000027,52.0,14.0,74.0,3,5.0,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,March,Satana APMC,2140.42,2101.69,2054.21,47.48000000000002,50.0,52.0,14.0,9,3.0,102,165,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Satana APMC,2233.58,2140.42,2101.69,38.73000000000002,132.0,50.0,52.0,16,9.0,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,May,Satana APMC,2231.76,2233.58,2140.42,93.15999999999984,80.0,132.0,50.0,45,16.0,100,260,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,June,Satana APMC,2150.62,2231.76,2233.58,-1.819999999999709,40.0,80.0,132.0,320,45.0,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,July,Satana APMC,2146.07,2150.62,2231.76,-81.14000000000033,28.0,40.0,80.0,990,320.0,98,78,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,August,Satana APMC,2270.95,2146.07,2150.62,-4.549999999999727,19.0,28.0,40.0,920,990.0,100,75,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,September,Satana APMC,2330.6,2270.95,2146.07,124.87999999999964,10.0,19.0,28.0,600,920.0,102,95,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,October,Satana APMC,2323.67,2330.6,2270.95,59.65000000000009,15.0,10.0,19.0,160,600.0,103,180,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,November,Satana APMC,2503.19,2323.67,2330.6,-6.929999999999836,21.0,15.0,10.0,30,160.0,101,200,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2022,December,Satana APMC,2429.33,2503.19,2323.67,179.51999999999998,12.0,21.0,15.0,8,30.0,100,150,314.01,1105.54,3521.0,2015.0,22.9558586772283
Maharashtra,Wheat,2023,January,Satana APMC,2605.46,2429.33,2503.19,-73.86000000000013,13.0,12.0,21.0,5,8.0,100,135,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,February,Satana APMC,2410.79,2605.46,2429.33,176.1300000000001,39.0,13.0,12.0,3,5.0,98,125,314.01,1105.54,3521.0,2125.0,20.400436361409213
Maharashtra,Wheat,2023,March,Satana APMC,2296.16,2410.79,2605.46,-194.67000000000007,236.0,39.0,13.0,9,3.0,102,165,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,April,Satana APMC,2390.76,2296.16,2410.79,-114.63000000000012,188.0,236.0,39.0,16,9.0,101,210,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,May,Satana APMC,2280.56,2390.76,2296.16,94.60000000000036,129.0,188.0,236.0,45,16.0,100,260,314.01,1105.54,3521.0,2125.0,27.477992724296993
Maharashtra,Wheat,2023,June,Satana APMC,2323.58,2280.56,2390.76,-110.20000000000029,134.0,129.0,188.0,320,45.0,99,190,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,July,Satana APMC,2354.92,2323.58,2280.56,43.01999999999998,48.0,134.0,129.0,990,320.0,98,78,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,August,Satana APMC,2452.76,2354.92,2323.58,31.340000000000146,38.0,48.0,134.0,920,990.0,100,75,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,September,Satana APMC,2485.92,2452.76,2354.92,97.84000000000016,13.0,38.0,48.0,600,920.0,102,95,314.01,1105.54,3521.0,2125.0,27.888590192906765
Maharashtra,Wheat,2023,October,Satana APMC,2567.55,2485.92,2452.76,33.159999999999854,22.0,13.0,38.0,160,600.0,103,180,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,November,Satana APMC,2627.57,2567.55,2485.92,81.63000000000011,28.0,22.0,13.0,30,160.0,101,200,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2023,December,Satana APMC,2599.19,2627.57,2567.55,60.01999999999998,26.0,28.0,22.0,8,30.0,100,150,314.01,1105.54,3521.0,2125.0,22.9558586772283
Maharashtra,Wheat,2021,January,Savner APMC,1501.8314015859137,1540.0,1485.178121322535,54.821878677465065,2.759385514156092,3.0,-37.06958071353529,3,3.0,87,122,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,February,Savner APMC,1432.8301381070935,1437.476725040278,1540.0,-102.5232749597219,71.81224108231675,44.652336337904856,3.0,2,3.0,89,110,304.59,1077.42,3537.0,1853.0,21.43
Maharashtra,Wheat,2021,March,Savner APMC,1602.521661009966,1543.5817723436107,1437.476725040278,106.10504730333264,80.5104409124721,36.25394959144344,44.652336337904856,6,2.0,91,145,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,April,Savner APMC,1697.41,1509.3353109575503,1543.5817723436107,-34.246461386060446,79.0,120.63560411806206,36.25394959144344,14,6.0,93,185,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,May,Savner APMC,1870.41,1697.41,1509.3353109575503,188.0746890424498,169.0,79.0,120.63560411806206,35,14.0,95,225,304.59,1077.42,3537.0,1853.0,27.97
Maharashtra,Wheat,2021,June,Savner APMC,1617.77,1870.41,1697.41,173.0,70.0,169.0,79.0,280,35.0,97,165,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,July,Savner APMC,1594.2,1617.77,1870.41,-252.6400000000001,40.0,70.0,169.0,880,280.0,99,92,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,August,Savner APMC,1676.65,1594.2,1617.77,-23.569999999999936,37.0,40.0,70.0,810,880.0,101,87,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,September,Savner APMC,1728.53,1676.65,1594.2,82.45000000000005,53.0,37.0,40.0,470,810.0,103,108,304.59,1077.42,3537.0,1853.0,28.36
Maharashtra,Wheat,2021,October,Savner APMC,1750.79,1728.53,1676.65,51.87999999999988,70.0,53.0,37.0,120,470.0,105,155,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,November,Savner APMC,1767.05,1750.79,1728.53,22.25999999999999,43.0,70.0,53.0,22,120.0,102,175,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2021,December,Savner APMC,1781.59,1767.05,1750.79,16.25999999999999,59.0,43.0,70.0,4,22.0,101,132,304.59,1077.42,3537.0,1853.0,23.66
Maharashtra,Wheat,2022,January,Savner APMC,1859.42,1781.59,1767.05,14.539999999999964,59.0,59.0,43.0,5,4.0,100,135,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,February,Savner APMC,1868.52,1859.42,1781.59,77.83000000000015,62.0,59.0,59.0,3,5.0,98,125,314.01,1105.54,3521.0,2015.0,20.400436361409213
Maharashtra,Wheat,2022,March,Savner APMC,1976.17,1868.52,1859.42,9.099999999999907,120.0,62.0,59.0,9,3.0,102,165,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,April,Savner APMC,2009.62,1976.17,1868.52,107.65000000000008,262.0,120.0,62.0,16,9.0,101,210,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,May,Savner APMC,2032.83,2009.62,1976.17,33.44999999999982,300.0,262.0,120.0,45,16.0,100,260,314.01,1105.54,3521.0,2015.0,27.477992724296993
Maharashtra,Wheat,2022,June,Savner APMC,1896.53,2032.83,2009.62,23.210000000000036,62.0,300.0,262.0,320,45.0,99,190,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,July,Savner APMC,2021.3,1896.53,2032.83,-136.29999999999995,20.0,62.0,300.0,990,320.0,98,78,314.01,1105.54,3521.0,2015.0,27.888590192906765
Maharashtra,Wheat,2022,August,Savner APMC,2174.52,2021.3,1896.53,124.76999999999998,25.0,20.0,62.0,920,990.0,100,75,314.01,1105.54,3521.0,2015.0,27.888590192906765
